Twin River National Bank,Clarkston,WA,99403,6/30/16,29,95457,88499,88421,850,0,3427,0,0,17773,3877,11978,46792,2809,2903,79,17154,72,1579,27,338,338,0,0,338,0,0,0,88421,3.036718633,0.211027206,2.428881763,0,0.719975173,0.719975173,10.03749639,1.182578598,0,48.50770504,52.36765022,52.97758658,92.62914192,96670,93522,6934,47221,4,0,30300,7
Two River Community Bank,Middletown,NJ,7748,6/30/16,154,884311,778707,728834,17264,0,80334,0,31015,106911,25868,49059,729263,2582,6755,210,149362,544,147,1,259,259,0,0,259,0,0,0,728834,3.681544524,0.453433669,2.441056846,8.90E-02,0.837540136,0.848219903,7.148466652,5.696464413,-8.87E-02,81.4017919,98.76666017,105.3769942,82.41828949,876423.67,799936,103994.33,709954.67,16,0,35620,10
Two Rivers Bank,Blair,NE,68008,6/30/16,23,146756,128796,116134,1200,0,50866,0,15392,23009,3422,902,83637,3171,4931,191,14894,86,18740,234,0,0,0,0,0,0,0,0,116134,3.397854667,0.478804761,2.560027746,0.226369013,0.767294918,1.267666472,10.97865045,5.477443567,1.73E-02,56.41813623,71.29436685,88.70758649,79.13407288,145779.67,132789.67,16832.67,80934,2,0,36540,5
U. S. Century Bank,Doral,FL,33172,6/30/16,206,884904,796870,745441,25375,0,113805,0,93885,144175,27323,54818,710314,1491,2606,77,79549,216,632,3,6439,6439,0,0,430,6009,0,0,745441,3.41590121,0.545022523,3.736214139,0,5.58E-02,5.87E-02,0.641836541,0.641836541,-0.19479311,79.33956678,94.18304064,98.96576903,84.23975934,896843.67,852483.67,81952.33,714604.33,17,0,33100,9
U.S. Bank National Association,Cincinnati,OH,45202,6/30/16,66354,433462707,388318080,327848275,18200,263136536,108246267,538168,86114212,80007670,15502657,19670820,271911162,50559827,7251318,1047707,9498513,47180,901611,11680,262985,262985,220870,213,3834,8534,0,29534,327848275,3.050078285,2.142388882,2.689952082,0.272076665,1.319510323,1.31038759,12.81118638,7.746861275,0.47286259,61.8518956,81.77712724,100.9639083,68.82818549,424708234.7,377582898.7,43441129,267487009.3,3222,0,17140,9
UBank,Jellico,TN,37762,6/30/16,16,65839,56685,55862,57,0,19700,0,6463,13234,0,0,37658,4958,2142,89,8387,34,839,6,225,225,50,0,0,175,0,0,55862,4.694658453,0.76870313,3.465216864,0.214873709,1.17496576,1.192397768,8.763998207,3.114111038,0.10926075,56.30097662,66.35637822,72.32498244,84.84636765,66085.33,58279,8991.33,36609.67,1,0,28940,2
UBS Bank USA,Salt Lake City,UT,84111,6/30/16,257,54680466,49360509,49057376,1,3057,5663790,0,3331525,8968972,0,7528951,44206169,22955646,18242,391,582288,1376,0,0,635,635,635,0,0,0,0,0,49057376,2.161802075,0.115199554,0.413824394,1.61E-03,1.1712435,1.173177434,12.39739435,12.39739435,-2.66E-03,80.78763264,90.04773105,90.29205904,89.7164556,54272779.33,53969880.67,5135885.67,43227179.33,1,0,41620,3
Uinta Bank,Mountain View,WY,82939,6/30/16,22,140631,128030,127486,73,0,84863,0,63412,6342,431,1469,46122,1413,3098,118,17623,78,2283,37,0,0,0,0,0,0,0,0,127486,2.649256263,0.275077799,1.862960753,2.18E-02,0.667580342,0.762649558,8.51179265,8.51179265,-4.10E-03,32.11240765,35.42349748,46.45469227,90.65284326,137415.67,132641,12312.33,48787,2,0,,6
Ulster Savings Bank,Kingston,NY,12401,6/30/16,296,790403,697231,680028,0,52683,97200,0,72010,403724,55911,190765,577447,601,4618,332,63197,249,0,0,912,912,436,0,476,0,0,0,680028,3.581472185,2.12007133,4.975310008,0.200196079,0.130719291,0.130719291,1.097061904,1.097061904,0.277392671,72.13307642,83.84095949,88.06220277,86.03560462,777238,690442.33,92611,568868.67,14,0,28740,8
Ultima Bank Minnesota,Winger,MN,56592,6/30/16,42,169733,153834,142762,50,0,0,0,0,10433,0,0,163361,2902,4951,249,17523,102,59335,919,5,5,0,0,0,5,0,0,142762,5.49930971,0.379795373,2.89593972,0.35301493,2.366417325,2.366417325,25.37251194,18.22017833,-3.31E-02,95.01982525,112.9712388,131.2414556,84.10974884,164299,156456,15323.67,157204.67,4,0,24220,10
UMB Bank  National Association,Kansas City,MO,64106,6/30/16,2903,19467485,17747271,15745867,21250,810488,7648989,0,3599896,1230840,741703,124668,10093557,376243,101359,1657,728073,3170,151263,1544,601,601,194,0,352,55,0,0,15745867,2.699799021,1.485634538,2.960812389,0.125605845,0.695100132,0.738520502,8.498593124,7.294075702,0.174012546,51.41337466,63.5651946,65.68943516,80.88290295,19107391,17891850.33,1660416,9742975.67,124,0,28140,9
Umpqua Bank,Roseburg,OR,97470,6/30/16,4347,24120440,19936310,18362847,3467747,3578136,2486454,0,2186305,4223494,847084,1960365,17905754,586771,563755,27625,1697043,7194,79129,793,16437,16437,2438,0,10755,3244,0,0,18362847,4.25254762,0.93207499,3.041454361,0.128776724,0.911130647,0.915743725,5.24316904,1.058484651,0.16606201,73.69201391,96.79783315,107.2668507,76.1298177,23807097.33,20523274,4158019.67,17575362.33,328,0,,9
UNB Bank,Mount Carmel,PA,17851,6/30/16,33,129225,115518,111454,300,0,32552,0,26838,63389,1655,399,86710,1090,1303,72,4796,24,3840,14,0,0,0,0,0,0,0,0,111454,2.604662028,0.303238715,2.726022258,4.69E-02,-2.97E-02,0.181317994,1.707681697,0.794955273,0,66.44999033,77.04523839,77.43291011,86.24801702,127952,119862,13585.67,87314,2,0,,4
UniBank,Lynnwood,WA,98036,6/30/16,51,244769,209810,209279,24982,0,14761,0,200,0,0,0,183556,61,3214,93,54355,233,0,0,2019,2019,0,0,1919,100,0,0,209279,3.716006982,0.862986873,2.530137527,0.148919219,1.167526675,1.167526675,9.194054355,9.194054355,-1.16E-03,73.73074205,86.23416587,94.1861072,85.50061487,268602,248654,34109,172854.67,4,0,42660,1
UniBank for Savings,Whitinsville,MA,1588,6/30/16,237,1720038,1588649,1567903,16125,117699,404989,0,229620,370686,48339,232164,1092659,306152,4114,152,52215,208,0,0,1076,1076,91,0,0,985,0,0,1567903,2.811990735,0.726840901,2.414715821,4.66E-02,0.641060601,0.644628181,8.05594736,8.05594736,1.63E-02,62.92948179,69.03558447,71.58703484,91.15513727,1590994.67,1527956.67,127309.67,1070091.67,13,0,49340,9
UNICO Bank,Mineral Point,MO,63660,6/30/16,94,236348,209794,209252,130,98,45990,0,1503,72870,2677,24221,166177,7465,6232,234,20869,96,8086,94,1017,1017,674,0,13,330,0,0,209252,3.983611796,0.724328217,2.919084583,0.288056539,1.232614029,1.331424121,12.36135746,3.016482199,0.236770407,69.8673143,78.91441898,90.48120021,88.53554927,238842,222762.67,25725.33,159648.33,11,0,,10
Union Bank & Trust,Richmond,VA,23219,6/30/16,1423,8089420,7021782,6101710,16953,558681,1143795,51133,565889,1549770,519196,188904,5986088,510685,80192,2684,870114,3085,14251,157,13381,13381,1181,0,3407,8793,0,0,6101710,3.780025356,0.878046944,2.750779499,0.122236511,0.996604654,0.999316554,7.40023097,1.587298103,0.129396835,73.56539777,97.53026611,100.7652622,75.42827545,7860172,6983180.67,1061426.33,5837855.33,121,0,40060,7
Union Building and Loan Savings Bank,West Bridgewater,PA,15009,6/30/16,8,33774,25914,23096,0,0,0,0,0,26998,0,125,31601,0,194,8,1970,14,0,0,29,29,29,0,0,0,0,0,23096,4.159104193,5.93E-02,3.136456924,0.112651572,0.503967559,0.503967559,2.173171053,2.173171053,0,92.51791319,135.2918254,143.9423254,68.383964,33732.33,32507,7822.67,31538,1,0,38300,1
Union Community Bank,Mount Joy,PA,17552,6/30/16,126,509473,422492,419909,0,0,106161,0,67805,116732,35826,13186,337666,2035,8252,513,65719,175,6469,75,264,264,145,0,119,0,0,0,419909,3.690338322,0.721466983,3.458404638,0.127710659,0.360725632,0.363484183,2.165929646,2.165929646,8.70E-02,65.48374497,79.45102391,80.01160763,82.42026565,508963,458711.33,85413.67,326343,15,0,29540,5
Union County Savings Bank,Elizabeth,NJ,7207,6/30/16,41,1743385,1521909,1508979,0,0,1329861,0,17076,94012,0,0,104553,1323,0,0,6782,21,0,0,0,0,0,0,0,0,0,0,1508979,1.25477489,1.06E-02,0.536214937,4.07E-03,0.48401328,0.778005465,6.067892156,6.067892156,0.192883245,5.953877084,6.878757093,8.000484042,86.55454762,1721324.67,1703094.33,220702.67,103689.67,4,0,35620,6
Union Federal Savings and Loan Association,Kewanee,IL,61443,6/30/16,36,158437,139019,138472,0,0,22601,0,45,75220,0,45789,99144,144,691,17,2955,10,0,0,593,593,166,0,367,60,0,0,138472,4.071955472,0.874850878,3.801908766,0.164744646,0.462989263,0.462989263,4.02427651,4.02427651,0.263182914,62.10733604,71.06201976,71.88483932,87.3987768,140824,131877.67,16201.67,91191.33,9,0,19340,0
Union National Bank & Trust Company,Sparta,WI,54656,6/30/16,22,119094,99715,99442,410,0,23019,0,1607,11981,0,0,82389,2752,7010,182,26654,128,4694,76,48,48,0,0,48,0,0,0,99442,3.467281275,0.399116008,2.152257809,8.25E-02,1.002737738,1.002737738,6.348211955,4.604541895,7.28E-02,68.60883,82.16749462,93.13583568,83.49874889,121268,112249.33,19155,85148,2,0,,2
Union Savings and Loan Association,New Orleans,LA,70130,6/30/16,10,77400,45789,42722,0,0,40321,0,17379,27964,0,5,28776,157,47,1,586,3,0,0,0,0,0,0,0,0,0,0,42722,2.454706343,0,1.989491223,0,0.256186469,0.284213032,0.684410646,0.684410646,0,36.86434109,66.78760358,70.57906844,55.19638243,75999.33,72839.67,31560,29498,2,0,35380,2
Union State Bank,Pell City,AL,35125,6/30/16,108,231395,216296,215526,41,0,71609,0,48556,18352,4884,1647,87714,8337,4410,162,16769,82,2211,25,6349,6349,931,72,484,4862,0,0,215526,2.909247944,1.389485624,3.736229742,0,0.103115816,0.131472666,2.171444791,2.171444791,3.16E-02,37.25836773,40.00167033,40.86475111,93.14202986,232748,195995.67,14092,88680.33,14,0,13820,5
Unison Bank,Jamestown,ND,58401,6/30/16,50,265459,235220,211716,600,0,51778,0,18726,61350,162,0,194718,28621,2548,96,28520,92,14738,233,685,685,0,0,0,685,0,0,211716,4.103565457,0.593713664,2.583476964,0.119640033,1.252668534,1.333986369,12.18787361,12.18787361,-8.38E-02,71.90564268,90.15851424,108.1797934,79.75468905,267469,246517.33,29275,193309,2,0,,4
United American Bank,San Mateo,CA,94401,6/30/16,40,302602,276852,274224,40898,0,62485,0,0,48076,27666,9435,206825,897,2330,58,40982,176,0,0,1002,1002,0,0,0,1002,0,0,274224,3.303537962,9.72E-02,2.903530521,0,0.258212403,0.258212403,3.004704339,3.004704339,-9.11E-02,66.60630135,73.49903728,77.83463153,90.62200514,294331.33,284906.67,25293.67,208530,3,0,41860,5
United Bank,Fairfax,VA,22030,6/30/16,642,8841203,7210988,5931489,2000,105317,916727,1830,662404,1163654,297085,550379,5489289,40283,40739,2083,446447,1544,6154,33,16844,16844,6232,612,1841,8159,0,0,5931489,3.50991394,0.219156874,1.529696659,4.63E-02,1.092495234,1.095148319,5.986096181,2.84320447,0.311775202,61.80260763,92.12010677,111.4506654,67.08916196,7861035.67,6746091.33,1438166,5106884.67,75,0,47900,6
United Bank & Trust,Marysville,KS,66508,6/30/16,96,590394,521621,427496,20000,0,105632,0,1274,48578,283,42764,431736,11353,11791,499,25448,168,116754,1574,2205,2205,0,0,0,2205,0,0,427496,3.742110982,0.390296528,1.96644174,4.15E-02,1.207821563,1.255884472,10.96635919,6.513316749,-3.42E-02,72.00157861,99.43788948,107.7838405,72.40859494,588270.67,537771.33,67369.67,426713.67,15,0,,2
United Bank and Trust Company,Hampton,IA,50441,6/30/16,25,152996,131291,127899,120,0,51584,0,13522,21746,280,3311,86056,5281,7075,175,0,0,20722,279,0,0,0,0,0,0,0,0,127899,3.125199473,0.276584265,1.844764863,4.83E-02,1.294792708,1.330735616,9.672830725,5.926979611,0,55.53086355,66.42741538,67.8740623,83.59630317,153298.67,146166.67,21090,84430.33,4,0,,9
United Bank of El Paso del Norte,El Paso,TX,79912,6/30/16,42,214777,193233,174820,6186,0,25571,0,9213,5350,196,3394,157601,2114,6707,206,69330,301,0,0,0,0,0,0,0,0,0,0,174820,4.833354203,0.381805261,3.105535247,0.334427966,0.882518243,0.882518243,9.048338606,8.572110258,0.427378835,72.59017493,89.18144377,103.5975095,81.39605265,215293,188233.67,20998.33,160513.33,4,0,21340,5
United Bankers' Bank,Bloomington,MN,55431,6/30/16,110,790831,709610,623819,3015,0,195820,0,0,3430,463,0,469849,4079,5643,1543,40244,166,2065,16,995,995,0,0,0,995,0,0,623819,2.575191946,1.840828026,3.438749891,0,0.567699243,0.567699243,5.696576036,5.696576036,7.42E-03,58.5733235,74.25487201,115.9509679,78.88145508,798662.33,770661,79591.67,458260.33,1,0,33460,6
UNITED BUSINESS BANK  F.S.B.,Oakland,CA,94621,6/30/16,64,435636,397019,391735,100,0,32180,0,9041,38579,15,19312,279487,101,507,13,46840,289,0,0,0,0,0,0,0,0,0,0,391735,4.164191769,0.600669583,2.999437941,-0.166173847,0.985801911,0.985801911,10.76173273,10.26019437,-0.301195373,63.39466894,70.4991895,71.3145826,89.92255002,409210,377120,37484.67,265608.33,8,0,41860,1
United Citizens Bank & Trust Company,Campbellsburg,KY,40011,6/30/16,43,106416,94091,81473,400,0,21962,0,2528,21726,1465,13319,58936,1534,2320,95,10261,40,14317,230,147,147,147,0,0,0,0,0,81473,3.306552416,0.502160785,2.85055583,0,0.593632452,0.593632452,5.157034122,-0.924374041,0,54.76056232,71.52553607,72.50264386,76.56085551,107137,101979.33,12332.67,57802.67,6,0,31140,5
United Community Bank,Perham,MN,56573,6/30/16,64,272473,245583,240008,200,4066,85037,0,39634,46759,14592,6,155169,8139,5021,216,32356,156,12301,194,327,327,122,0,195,10,0,0,240008,3.424146989,0.758956344,2.568156036,0.128078457,1.249313865,1.247118235,12.7956747,1.967410077,6.07E-02,56.06647264,63.65037832,76.83401567,88.08505797,273270,254428.33,26634,151669,4,0,,7
United Cumberland Bank,Whitley City,KY,42653,6/30/16,91,293023,258276,239970,750,0,79150,0,1491,82539,305,63931,180725,31535,4178,132,18761,102,702,4,1780,1780,536,0,1006,238,0,0,239970,4.080060296,0.792281912,3.137576599,0.175283609,1.267826343,1.271156732,10.51512209,1.090371181,0.359351354,60.59251322,73.98841522,77.09040701,81.8945953,285252,269113.67,34483.67,176429,6,0,,1
United Farmers State Bank,Adams,MN,55909,6/30/16,20,148745,131493,109511,100,0,14120,0,1370,4459,117,0,120812,1618,4224,184,10416,58,51562,599,35,35,35,0,0,0,0,0,109511,4.322418799,0.23849208,1.972979931,0.318441129,1.948588696,1.985175549,17.13182795,2.49083915,7.82E-02,79.94688897,108.5890915,113.9979869,73.62331507,147594,136729,17102.67,120252.67,3,0,,1
United Fidelity Bank  fsb,Evansville,IN,47708,6/30/16,119,385380,333718,304769,843,74108,215326,0,165986,45653,4541,14352,109174,873,1528,50,16029,96,45,2,5453,5453,56,0,360,5037,0,0,304769,3.338754249,2.786473007,3.402095202,6.26E-02,1.631398819,1.773826666,14.13133832,14.13133832,7.72E-02,27.88338783,35.25850726,43.75,79.08272355,383352,327128,48120,108740.33,13,0,21780,6
United Midwest Savings Bank,De Graff,OH,43318,6/30/16,64,195447,174584,173467,910,0,389,0,6,43192,8,37754,155859,33516,830,18,25498,177,296,6,812,812,758,0,54,0,0,0,173467,5.120911932,2.622330646,5.620483066,0.836914036,0.926395411,0.926395411,8.644260678,8.644260678,0.742504213,78.22529893,88.13722495,93.32173595,88.75398446,189983.67,172742.67,20360.33,151918.33,4,0,,2
United Minnesota Bank,New London,MN,56273,6/30/16,8,30616,28285,28263,345,0,1099,0,0,7559,753,565,21965,3376,2299,121,4081,21,2798,36,327,327,0,188,0,139,0,0,28263,4.102564103,0.828061343,3.643469908,0,0.900268292,0.89430625,11.71026209,3.469707287,-0.288475005,70.93349882,76.83897675,77.54686663,92.31447609,30191,28080,2305.67,21492.33,1,0,,1
United Mississippi Bank,Natchez,MS,39120,6/30/16,133,351510,316081,306052,835,0,64765,0,29821,69769,16030,14681,253359,14012,13354,667,49667,239,12951,197,1168,1168,502,0,548,17,101,0,306052,4.217525792,1.313131025,4.177626048,0.102588361,0.926144929,0.926144929,9.20827793,-1.70E-02,0.013506713,71.65116213,82.29353182,86.58141254,87.06779323,350917,323934,35294.33,251726.67,11,0,,0
United National Bank,Cairo,GA,39828,6/30/16,31,202637,176416,170107,3874,0,4482,0,2455,30741,3480,737,180133,8796,7846,302,30335,158,32134,277,1233,1233,95,0,684,397,57,0,170107,4.451253767,0.382036253,2.743623513,0.32171474,0.988267466,0.988267466,7.458176738,0.113807376,0.920744765,87.42677793,104.145626,136.6061101,83.94666325,198934,188845.67,26360.33,171383,1,0,,1
United Orient Bank,New York,NY,10038,6/30/16,36,93810,81945,79288,5060,0,1237,0,54,23036,0,15904,81617,45,256,5,13762,44,0,0,0,0,0,0,0,0,0,0,79288,5.083337656,0.196563918,4.448551826,0,0.374671518,0.378644179,3.109423678,3.109423678,0,85.96205095,101.7064373,106.3374431,84.51977401,96660.67,93875.33,11770.67,82671.67,2,0,35620,7
United Pacific Bank,City Of Industry,CA,91748,6/30/16,30,114739,93840,82551,16097,0,1965,0,1163,2409,0,2298,84504,0,37,1,22744,62,0,0,0,0,0,0,0,0,0,0,82551,3.321291755,0.669945875,3.279208759,0,0.608240334,0.608240334,3.327225383,3.327225383,0,71.27393476,99.06482054,105.9450706,71.94676614,113442,109897,20738,86817,2,0,31080,7
United Prairie Bank,Mountain Lake,MN,56159,6/30/16,155,548883,485449,452669,100,1591,76003,0,23874,43482,5735,1588,421702,5022,13464,586,58868,302,111985,1209,194,194,0,0,0,194,0,0,452669,4.238054314,0.585643825,3.352541433,0.107787207,1.046613781,1.050206688,9.296581463,-2.429896763,1.87E-02,76.00982359,92.16557794,99.212634,82.47094554,556652.33,515047.67,62883.33,428115.33,13,0,,8
United Republic Bank,Omaha,NE,68118,6/30/16,19,126045,112169,108987,550,1032,3655,0,933,23786,1310,776,106607,1655,3202,119,17999,75,152,1,2201,2201,0,0,0,2201,0,0,108987,3.821960978,0.251149829,2.803745359,7.61E-02,0.656033795,0.656033795,6.250303633,1.89974426,-5.50E-03,83.37974533,96.42984943,128.2534414,86.46673807,131395.67,121194.33,13791.33,109142.67,2,0,36540,7
United Roosevelt Savings Bank,Carteret,NJ,7008,6/30/16,15,97676,83948,80454,200,0,19103,0,9850,55369,1011,21042,71580,25,2091,46,5372,21,0,0,0,0,0,0,0,0,0,0,80454,2.559952044,9.56E-02,2.802175643,0.398827075,-0.42184272,6.23E-03,4.39E-02,4.39E-02,6.99E-03,72.84082067,88.43314192,90.79748338,82.36823785,96282.33,91017.33,13666.33,57186.67,1,0,35620,6
United Savings Bank,Philadelphia,PA,19145,6/30/16,48,341984,285079,253733,0,0,81203,0,1263,103364,5372,1328,148352,303,2312,64,29996,142,0,0,0,0,0,0,0,0,0,0,253733,2.175851714,0.293399387,1.645132277,0,0.417395557,0.417395557,2.536287572,2.536287572,0,43.00902966,57.9680215,61.71028673,74.19440676,343559,309120.33,56539.33,146658.33,6,0,37980,0
United Security Bank,Fulton,MO,65251,6/30/16,14,56679,48029,47944,200,0,14337,0,1419,18958,96,2078,38540,4164,6793,133,0,0,6979,98,0,0,0,0,0,0,0,0,47944,4.138290417,0.354269403,2.801948911,0,1.528010453,1.553059805,10.20615732,2.563297577,5.25E-02,67.22242806,79.4697981,82.8246598,84.58864835,55889.67,53693.67,8504.67,38097,3,0,27620,9
United Southern Bank,Hopkinsville,KY,42240,6/30/16,74,248870,224378,214958,125,0,49884,0,36798,59157,568,10023,173255,6350,6072,253,28301,133,25334,391,12,12,12,0,0,0,0,0,214958,3.913089857,1.121745157,3.18445836,1.569825179,-8.58E-02,-8.58E-02,-0.931142827,-3.238028209,0.978880955,67.99051714,78.71677258,85.71008869,86.37360871,258882.33,234648.33,23841.67,192464.67,10,0,17300,8
United Southwest Bank,Cottonwood,MN,56229,6/30/16,16,49761,45691,45425,400,0,17619,0,7,358,0,0,17239,1072,949,72,868,7,12772,152,5,5,5,0,0,0,0,0,45425,3.645984919,0.234067454,2.817320992,8.94E-02,0.238323226,0.238323226,2.792787626,-0.19948483,2.17E-02,34.3059826,37.58062741,37.86991437,91.28634875,46995,37795,4010.33,18425.67,4,0,,4
United State Bank,Lewistown,MO,63452,6/30/16,41,173875,160213,155845,500,0,19581,0,6777,11658,623,8951,126188,3531,8449,257,10358,41,49817,767,0,0,0,0,0,0,0,0,155845,3.657996711,0.629791404,2.388905155,0.23303477,1.28228876,1.28228876,16.21948454,10.2940065,-3.25E-03,71.57268152,79.85305913,84.08240206,89.63048167,167357,153581.33,13231,123096.67,5,0,,1
United Texas Bank,Dallas,TX,75240,6/30/16,35,308298,272714,226231,2948,0,52123,0,0,12711,0,0,181213,1491,496,11,15581,46,0,0,0,0,0,0,0,0,0,0,226231,3.203054433,6.13E-02,2.1440082,0,0.812257444,0.825436899,7.562494499,7.562494499,0,58.11325406,79.19427488,81.00719815,73.38062524,319588.33,312202,34882.67,187838.33,2,0,19100,8
United Trust Bank,Palos Heights,IL,60463,6/30/16,14,39373,37023,36720,14433,0,292,0,292,10434,2746,3770,22496,257,528,9,9844,42,0,0,2976,2976,154,297,1925,600,0,0,36720,3.209212006,0.837146017,5.865458132,0.146772354,-2.6147223,-2.6147223,-41.68110919,-41.68110919,0.045760999,56.31016179,60.37854031,67.19706613,93.26187997,36791.67,29353,2308,21852.67,1,0,16980,10
United Valley Bank,Cavalier,ND,58220,6/30/16,52,243586,220153,204398,500,3833,43782,0,18681,21212,2919,0,185028,6112,6293,245,30014,146,43636,406,125,125,0,0,0,125,0,0,204398,3.950307175,0.325175354,2.812194893,4.90E-02,1.1993905,1.314590814,13.87587517,0.275965199,-1.40E-02,74.79658108,89.13688001,97.207461,83.91204749,244791,231475.67,23191.33,185541.67,6,0,,2
Uniti Bank,Buena Park,CA,90621,6/30/16,59,244476,209880,208901,34317,0,5890,0,2143,5419,2851,1673,173546,201,1427,52,57876,262,0,0,0,0,0,0,0,0,0,0,208901,3.452921686,1.75718018,3.712222047,0,0.798552932,0.800708362,5.58825491,5.58825491,-0.211569379,69.24851519,81.04125878,92.51248648,85.44846938,237539.67,227865,34035.67,167321,3,0,31080,7
Unity Bank,Rush City,MN,55069,6/30/16,78,199713,182869,180512,85,0,4274,0,0,36868,4337,1605,169310,4512,3584,134,24389,101,19756,215,167,167,0,0,34,133,0,0,180512,4.552713881,0.571019505,3.959267873,0.149481546,0.740431923,0.740431923,8.920815456,4.958676694,9.66E-03,83.55039482,92.43762188,103.5015135,90.38570348,200693.67,188678.67,16657.67,165611.33,9,0,33460,2
Unity Bank North,Red Lake Falls,MN,56750,6/30/16,30,86307,79017,73346,200,0,8166,0,0,18711,308,271,65210,6982,2248,72,15441,56,10287,113,108,108,0,0,108,0,0,0,73346,4.607657679,2.698725463,5.694260844,0.112239044,1.154815055,1.154815055,12.57810378,-1.30399348,0,74.41458978,87.56442069,105.4597701,84.98267811,80186,74267.67,7362,61182,2,0,,6
Unity National Bank of Houston,Houston,TX,77004,6/30/16,31,78490,71387,70903,5193,0,14634,0,11808,18825,0,0,55546,2142,4500,65,6550,80,0,0,1012,1012,0,0,1012,0,0,0,70903,4.065762474,1.110568709,4.779106663,-8.54E-02,0.236758604,0.236758604,2.74709714,2.74709714,-0.245018273,69.64199261,77.09405808,84.63050984,90.33380048,81940,76984.33,7062,56322.33,2,0,26420,2
Universal Bank,West Covina,CA,91792,6/30/16,74,348162,301936,278549,31235,0,2079,0,78,29769,5077,22853,276242,350,120,2,12014,24,0,0,0,0,0,0,0,0,0,0,278549,3.403583838,0.49149969,3.179607002,0,0.57768684,0.57768684,4.345509155,4.345509155,-0.151189729,76.97824576,96.2161056,103.4344487,80.00557212,343438.67,329535,45656.33,280442.33,5,0,31080,10
University Bank,Ann Arbor,MI,48104,6/30/16,348,216976,199666,185258,200,260299,2407,0,2407,92611,1344,17365,135446,453,255,8,21769,69,15,1,71,71,71,0,0,0,0,0,185258,2.917249482,13.75337314,15.29749081,3.04E-03,0.719441458,0.787236926,10.91036323,9.50800292,-6.94E-03,62.23453285,72.88969977,73.11386648,85.38179338,197653.33,178730,14261.67,115204,1,0,11460,4
Univest  Bank and Trust Co.,Souderton,PA,18964,6/30/16,705,2983665,2587639,2380574,2400,139305,286216,0,6505,583337,165741,183587,2349694,31170,20258,937,308566,1277,498,5,3131,3131,0,0,1749,1382,0,0,2380574,3.780228911,1.897468998,3.745779328,0.080264716,1.071018766,1.093016575,7.97769509,0.861522148,0.14561501,78.17704065,97.98229335,109.7932957,79.78690637,2880468.67,2582171.67,394650.33,2240153.67,39,0,37980,6
Upper Peninsula State Bank,Escanaba,MI,49829,6/30/16,37,180303,148707,141463,544,0,45051,220,159,39126,4195,0,120263,9305,16039,460,47600,198,0,0,506,506,81,0,425,0,0,0,141463,4.122410008,0.455450119,2.552742373,0.133302474,1.16233092,1.169729208,6.745459787,1.998654752,0.173978304,65.4415068,83.4090893,89.05468131,78.45848377,180041.67,165825.33,31221,117256,2,0,,9
Urban Partnership Bank,Chicago,IL,60619,6/30/16,143,601955,567474,557010,1432,0,16222,0,16222,50174,1412,1702,412625,371,9828,245,71623,387,0,0,1644,1644,543,762,0,339,0,0,557010,4.860358018,0.326811731,7.627087762,0.408038725,-3.36171873,-3.333162365,-54.36526419,-54.36526419,0.643748656,65.64759824,70.94468681,77.99952628,92.53349503,630332.33,563703.33,38646,441787.33,10,0,16980,4
US Metro Bank,Garden Grove,CA,92844,6/30/16,34,153151,133589,133089,31103,0,0,0,0,1597,500,522,116179,0,594,21,34468,160,0,0,0,0,0,0,0,0,0,0,133089,3.391563506,2.202461499,4.006701463,0,1.4292158,1.4292158,11.08649113,10.79658288,-8.11E-02,73.69915965,84.80866187,99.98671226,86.90050995,155190,148014.33,20006.33,108564,1,0,31080,0
USAA Federal Savings Bank,San Antonio,TX,78288,6/30/16,6628,75544003,68943477,67612238,18000,6943767,17205413,544160,9459727,8317033,4329590,194125,47094901,38717896,0,0,168,1,0,0,4333,4333,4333,0,0,0,0,0,67612238,4.436013814,2.975558127,4.623672119,0.951001724,1.016556325,1.016556325,11.63474915,7.78416634,1.323681792,61.29550085,68.48623322,76.72527576,89.50047034,73910907,69723002,6457775.67,46461619.67,1,0,41700,0
USAA Savings Bank,Las Vegas,NV,89109,6/30/16,64,1623118,1450998,574830,1,0,180289,0,154581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574830,0.404221033,44.45019466,30.15823083,0,9.358056953,9.358056953,99.53815433,22.08161315,,0,0,0,35.41517006,1736514.33,1445743.67,163258,,1,0,29820,0
USAmeriBank,Largo,FL,33770,6/30/16,504,3904431,3546083,3211213,6050,653793,482701,0,305019,448678,113235,224114,3141354,14804,17518,513,427512,1357,1362,15,12503,12503,956,0,5328,5191,1028,0,3211213,3.57582935,0.488249094,1.96499554,0.153440614,1.130859977,1.137106444,12.56713791,9.017098953,-1.15E-02,79.54096256,96.7118033,108.3476576,82.2453515,3766929.67,3545639,340841.33,3052265,29,0,45300,2
USNY Bank,Geneva,NY,14456,6/30/16,36,294791,265893,251799,10676,0,12571,0,0,38232,6794,17866,260301,1109,7058,243,80754,304,34851,243,0,0,0,0,0,0,0,0,251799,4.094592621,0.443899455,1.974012909,0.472865161,1.223801107,1.223801107,12.1165758,12.1165758,0,86.93956057,101.7835655,127.3288222,85.41610836,276188.67,260245.67,27895.67,243228.33,3,0,40380,5
